Value,Time,E
182.0649,5.8,0.0008
182.7886,5.9,0.0008
183.5782,6.0,0.0008
184.4304,6.1,0.0008
185.3419,6.2,0.0008
186.3096,6.3,0.0008
187.3304,6.4,0.0008
188.4016,6.5,0.0008
189.5204,6.6,0.0008
190.6843,6.7,0.0008
191.8908,6.8,0.0008
193.1376,6.9,0.0008
194.4226,7.0,0.0008
195.7436,7.1,0.0008
197.0988,7.2,0.0008
198.4862,7.3,0.0008
199.9042,7.4,0.0008
201.3512,7.5,0.0008
202.8255,7.6,0.0008
204.3259,7.7,0.0008
205.8509,7.8,0.0008
207.3993,7.9,0.0008
208.9701,8.0,0.0008
210.562,8.1,0.0008
212.1742,8.2,0.0008
213.8057,8.3,0.0008
215.4557,8.4,0.0008
217.1233,8.5,0.0008
218.8078,8.6,0.0008
220.5086,8.7,0.0008
222.225,8.8,0.0008
223.9565,8.9,0.0008
225.7025,9.0,0.0008
227.4626,9.1,0.0008
229.2362,9.2,0.0008
231.0229,9.3,0.0008
232.8225,9.4,0.0008
234.6345,9.5,0.0008
236.4585,9.6,0.0008
238.2944,9.7,0.0008
240.1417,9.8,0.0008
242.0004,9.9,0.0008
243.87,10.0,0.0008
245.7505,10.1,0.0008
247.6415,10.2,0.0008
249.543,10.3,0.0008
251.4547,10.4,0.0008
253.3765,10.5,0.0008
255.3082,10.6,0.0008
257.2497,10.7,0.0008
259.201,10.8,0.0008
261.1618,10.9,0.0008
263.132,11.0,0.0008
265.1117,11.1,0.0008
267.1006,11.2,0.0008
269.0987,11.3,0.0008
271.106,11.4,0.0008
273.1223,11.5,0.0008
275.1477,11.6,0.0008
277.182,11.7,0.0008
279.2253,11.8,0.0008
281.2774,11.9,0.0008
283.3384,12.0,0.0008
285.4082,12.1,0.0008
287.4869,12.2,0.0008
289.5743,12.3,0.0008
291.6705,12.4,0.0008
293.7755,12.5,0.0008
295.8893,12.6,0.0008
298.012,12.7,0.0008
300.1434,12.8,0.0008
302.2837,12.9,0.0008
304.4329,13.0,0.0008
306.5911,13.1,0.0008
308.7582,13.2,0.0008
310.9343,13.3,0.0008
313.1196,13.4,0.0008
315.314,13.5,0.0008
317.5177,13.6,0.0008
319.7308,13.7,0.0008
321.9533,13.8,0.0008
324.1854,13.9,0.0008
326.4272,14.0,0.0008
328.6789,14.1,0.0008
330.9406,14.2,0.0008
333.2124,14.3,0.0008
335.4946,14.4,0.0008
337.7873,14.5,0.0008
340.0909,14.6,0.0008
342.4054,14.7,0.0008
344.7313,14.8,0.0008
347.0687,14.9,0.0008
349.418,15.0,0.0008
351.7795,15.1,0.0008
354.1536,15.2,0.0008
356.5408,15.3,0.0008
358.9413,15.4,0.0008
361.3558,15.5,0.0008
363.7847,15.6,0.0008
366.2286,15.7,0.0008
368.6882,15.8,0.0008
371.1641,15.9,0.0008
373.6572,16.0,0.0008
376.1682,16.1,0.0008
378.6981,16.2,0.0008
381.248,16.3,0.0008
383.819,16.4,0.0008
386.4124,16.5,0.0008
389.0297,16.6,0.0008
391.6726,16.7,0.0008
394.3429,16.8,0.0008
397.0427,16.9,0.0008
399.7744,17.0,0.0008
402.541,17.1,0.0008
405.3457,17.2,0.0008
408.1924,17.3,0.0008
411.0855,17.4,0.0008
414.0305,17.5,0.0008
417.0339,17.6,0.0008
420.1037,17.7,0.0008
423.2498,17.8,0.0008
426.4846,17.9,0.0008
429.8242,18.0,0.0008
433.2894,18.1,0.0008
436.9083,18.2,0.0008
440.72,18.3,0.0008
444.7806,18.4,0.0008
449.1745,18.5,0.0008
454.0363,18.6,0.0008
459.5948,18.7,0.0008
466.28,18.8,0.0008
474.9695,18.9,0.0008
487.4851,19.0,0.0008
474.03,19.1,0.0008
468.8125,19.2,0.0008
467.1756,19.3,0.0008
466.7539,19.4,0.0008
466.9848,19.5,0.0008
467.6354,19.6,0.0008
468.5843,19.7,0.0008
469.7608,19.8,0.0008
471.1196,19.9,0.0008
472.6304,20.0,0.0008
530.8539,1.0,0.001
484.6634,1.1,0.001
446.3733,1.2,0.001
414.1654,1.3,0.001
386.7413,1.4,0.001
363.149,1.5,0.001
342.6747,1.6,0.001
324.7727,1.7,0.001
309.0187,1.8,0.001
295.0777,1.9,0.001
282.682,2.0,0.001
271.6148,2.1,0.001
261.6987,2.2,0.001
252.7874,2.3,0.001
244.7587,2.4,0.001
237.5103,2.5,0.001
230.9553,2.6,0.001
225.0199,2.7,0.001
219.6408,2.8,0.001
214.7634,2.9,0.001
210.3402,3.0,0.001
206.3301,3.1,0.001
202.6969,3.2,0.001
199.4088,3.3,0.001
196.4377,3.4,0.001
193.7588,3.5,0.001
191.3499,3.6,0.001
189.1911,3.7,0.001
187.2648,3.8,0.001
185.5549,3.9,0.001
184.0471,4.0,0.001
182.7281,4.1,0.001
181.5863,4.2,0.001
180.6106,4.3,0.001
179.7913,4.4,0.001
179.1191,4.5,0.001
178.5857,4.6,0.001
178.1834,4.7,0.001
177.905,4.8,0.001
177.7437,4.9,0.001
177.6934,5.0,0.001
177.7482,5.1,0.001
177.9026,5.2,0.001
178.1514,5.3,0.001
178.4898,5.4,0.001
178.9131,5.5,0.001
179.417,5.6,0.001
179.9973,5.7,0.001
180.65,5.8,0.001
181.3714,5.9,0.001
182.1578,6.0,0.001
183.0057,6.1,0.001
183.912,6.2,0.001
184.8735,6.3,0.001
185.8872,6.4,0.001
186.9502,6.5,0.001
188.0598,6.6,0.001
189.2135,6.7,0.001
190.4088,6.8,0.001
191.6435,6.9,0.001
192.9152,7.0,0.001
194.222,7.1,0.001
195.5619,7.2,0.001
196.9331,7.3,0.001
198.3338,7.4,0.001
199.7625,7.5,0.001
201.2176,7.6,0.001
202.6978,7.7,0.001
204.2017,7.8,0.001
205.7282,7.9,0.001
207.276,8.0,0.001
208.8442,8.1,0.001
210.4318,8.2,0.001
212.0378,8.3,0.001
213.6616,8.4,0.001
215.3023,8.5,0.001
216.9592,8.6,0.001
218.6316,8.7,0.001
220.3191,8.8,0.001
222.021,8.9,0.001
223.7369,9.0,0.001
225.4663,9.1,0.001
227.2088,9.2,0.001
228.964,9.3,0.001
230.7316,9.4,0.001
232.5113,9.5,0.001
234.3027,9.6,0.001
236.1057,9.7,0.001
237.92,9.8,0.001
239.7454,9.9,0.001
241.5817,10.0,0.001
243.4287,10.1,0.001
245.2863,10.2,0.001
247.1543,10.3,0.001
249.0327,10.4,0.001
250.9213,10.5,0.001
252.8201,10.6,0.001
254.729,10.7,0.001
256.6479,10.8,0.001
258.5767,10.9,0.001
260.5155,11.0,0.001
262.4642,11.1,0.001
264.4228,11.2,0.001
266.3913,11.3,0.001
268.3697,11.4,0.001
270.358,11.5,0.001
272.3563,11.6,0.001
274.3646,11.7,0.001
276.383,11.8,0.001
278.4116,11.9,0.001
280.4504,12.0,0.001
282.4995,12.1,0.001
284.559,12.2,0.001
286.629,12.3,0.001
288.7098,12.4,0.001
290.8014,12.5,0.001
292.9041,12.6,0.001
295.0179,12.7,0.001
297.1432,12.8,0.001
299.2802,12.9,0.001
301.429,13.0,0.001
303.5901,13.1,0.001
305.7636,13.2,0.001
307.9501,13.3,0.001
310.1497,13.4,0.001
312.363,13.5,0.001
314.5903,13.6,0.001
316.8323,13.7,0.001
319.0893,13.8,0.001
321.3621,13.9,0.001
323.6512,14.0,0.001
325.9575,14.1,0.001
328.2817,14.2,0.001
330.6247,14.3,0.001
332.9875,14.4,0.001
335.3713,14.5,0.001
337.7773,14.6,0.001
340.2069,14.7,0.001
342.6617,14.8,0.001
345.1435,14.9,0.001
347.6543,15.0,0.001
350.1966,15.1,0.001
352.773,15.2,0.001
355.3868,15.3,0.001
358.0415,15.4,0.001
360.7416,15.5,0.001
363.4922,15.6,0.001
366.2994,15.7,0.001
369.1708,15.8,0.001
372.1156,15.9,0.001
375.1455,16.0,0.001
378.2754,16.1,0.001
381.524,16.2,0.001
384.9167,16.3,0.001
388.4878,16.4,0.001
392.2861,16.5,0.001
396.3821,16.6,0.001
400.8846,16.7,0.001
405.9715,16.8,0.001
411.9547,16.9,0.001
419.4314,17.0,0.001
429.6158,17.1,0.001
444.6165,17.2,0.001
419.0088,17.3,0.001
415.4575,17.4,0.001
414.0234,17.5,0.001
413.5331,17.6,0.001
413.5988,17.7,0.001
414.0384,17.8,0.001
414.7528,17.9,0.001
415.6793,18.0,0.001
416.7785,18.1,0.001
418.0225,18.2,0.001
419.3911,18.3,0.001
420.8708,18.4,0.001
422.4501,18.5,0.001
424.1222,18.6,0.001
425.8813,18.7,0.001
427.7237,18.8,0.001
429.648,18.9,0.001
431.6529,19.0,0.001
433.7397,19.1,0.001
435.9102,19.2,0.001
438.1682,19.3,0.001
440.5186,19.4,0.001
442.9686,19.5,0.001
445.528,19.6,0.001
448.2093,19.7,0.001
451.0281,19.8,0.001
454.0052,19.9,0.001
457.168,20.0,0.001
528.4227,1.0,0.0011
482.4475,1.1,0.0011
444.3362,1.2,0.0011
412.2792,1.3,0.0011
384.9838,1.4,0.0011
361.5025,1.5,0.0011
341.1249,1.6,0.0011
323.3077,1.7,0.0011
307.6285,1.8,0.0011
293.7541,1.9,0.0011
281.4179,2.0,0.0011
270.404,2.1,0.0011
260.5359,2.2,0.0011
251.668,2.3,0.0011
243.6787,2.4,0.0011
236.4661,2.5,0.0011
229.9438,2.6,0.0011
224.0382,2.7,0.0011
218.6864,2.8,0.0011
213.8339,2.9,0.0011
209.4337,3.0,0.0011
205.4447,3.1,0.0011
201.8308,3.2,0.0011
198.5605,3.3,0.0011
195.6059,3.4,0.0011
192.942,3.5,0.0011
190.547,3.6,0.0011
188.4011,3.7,0.0011
186.4865,3.8,0.0011
184.7874,3.9,0.0011
183.2895,4.0,0.0011
181.9796,4.1,0.0011
180.8461,4.2,0.0011
179.878,4.3,0.0011
179.0655,4.4,0.0011
178.3996,4.5,0.0011
177.8718,4.6,0.0011
177.4746,4.7,0.0011
177.2006,4.8,0.0011
177.0433,4.9,0.0011
176.9964,5.0,0.0011
177.0541,5.1,0.0011
177.211,5.2,0.0011
177.4618,5.3,0.0011
177.8017,5.4,0.0011
178.2261,5.5,0.0011
178.7306,5.6,0.0011
179.311,5.7,0.0011
179.9635,5.8,0.0011
180.6841,5.9,0.0011
181.4693,6.0,0.0011
182.3156,6.1,0.0011
183.2198,6.2,0.0011
184.1787,6.3,0.0011
185.1894,6.4,0.0011
186.2489,6.5,0.0011
187.3547,6.6,0.0011
188.504,6.7,0.0011
189.6945,6.8,0.0011
190.9238,6.9,0.0011
192.1898,7.0,0.0011
193.4904,7.1,0.0011
194.8236,7.2,0.0011
196.1876,7.3,0.0011
197.5808,7.4,0.0011
199.0015,7.5,0.0011
200.4482,7.6,0.0011
201.9196,7.7,0.0011
203.4143,7.8,0.0011
204.9311,7.9,0.0011
206.469,8.0,0.0011
208.0269,8.1,0.0011
209.6038,8.2,0.0011
211.199,8.3,0.0011
212.8115,8.4,0.0011
214.4406,8.5,0.0011
216.0858,8.6,0.0011
217.7463,8.7,0.0011
219.4216,8.8,0.0011
221.1111,8.9,0.0011
222.8145,9.0,0.0011
224.5313,9.1,0.0011
226.261,9.2,0.0011
228.0034,9.3,0.0011
229.7582,9.4,0.0011
231.525,9.5,0.0011
233.3036,9.6,0.0011
235.0938,9.7,0.0011
236.8954,9.8,0.0011
238.7082,9.9,0.0011
240.5321,10.0,0.0011
242.3668,10.1,0.0011
244.2124,10.2,0.0011
246.0687,10.3,0.0011
247.9357,10.4,0.0011
249.8132,10.5,0.0011
251.7013,10.6,0.0011
253.5999,10.7,0.0011
255.509,10.8,0.0011
257.4286,10.9,0.0011
259.3587,11.0,0.0011
261.2995,11.1,0.0011
263.2508,11.2,0.0011
265.2128,11.3,0.0011
267.1856,11.4,0.0011
269.1693,11.5,0.0011
271.1639,11.6,0.0011
273.1697,11.7,0.0011
275.1867,11.8,0.0011
277.2152,11.9,0.0011
279.2552,12.0,0.0011
281.3072,12.1,0.0011
283.3712,12.2,0.0011
285.4475,12.3,0.0011
287.5364,12.4,0.0011
289.6383,12.5,0.0011
291.7534,12.6,0.0011
293.8822,12.7,0.0011
296.0251,12.8,0.0011
298.1826,12.9,0.0011
300.3552,13.0,0.0011
302.5433,13.1,0.0011
304.7478,13.2,0.0011
306.9693,13.3,0.0011
309.2084,13.4,0.0011
311.4662,13.5,0.0011
313.7435,13.6,0.0011
316.0414,13.7,0.0011
318.3612,13.8,0.0011
320.704,13.9,0.0011
323.0715,14.0,0.0011
325.4654,14.1,0.0011
327.8875,14.2,0.0011
330.3402,14.3,0.0011
332.8259,14.4,0.0011
335.3477,14.5,0.0011
337.9089,14.6,0.0011
340.5137,14.7,0.0011
343.1667,14.8,0.0011
345.8737,14.9,0.0011
348.6416,15.0,0.0011
351.4789,15.1,0.0011
354.3958,15.2,0.0011
357.4057,15.3,0.0011
360.5253,15.4,0.0011
363.7767,15.5,0.0011
367.1894,15.6,0.0011
370.8043,15.7,0.0011
374.6796,15.8,0.0011
378.9022,15.9,0.0011
383.609,16.0,0.0011
389.0296,16.1,0.0011
395.5813,16.2,0.0011
404.0876,16.3,0.0011
416.1722,16.4,0.0011
404.6444,16.5,0.0011
397.0525,16.6,0.0011
394.4429,16.7,0.0011
393.2927,16.8,0.0011
392.8987,16.9,0.0011
392.9803,17.0,0.0011
393.3953,17.1,0.0011
394.0603,17.2,0.0011
394.9224,17.3,0.0011
395.947,17.4,0.0011
397.1088,17.5,0.0011
398.3896,17.6,0.0011
399.7765,17.7,0.0011
401.2596,17.8,0.0011
402.8319,17.9,0.0011
404.4882,18.0,0.0011
406.2244,18.1,0.0011
408.039,18.2,0.0011
409.931,18.3,0.0011
411.9006,18.4,0.0011
413.9492,18.5,0.0011
416.0797,18.6,0.0011
418.2965,18.7,0.0011
420.6052,18.8,0.0011
423.0135,18.9,0.0011
425.5313,19.0,0.0011
428.1714,19.1,0.0011
430.9501,19.2,0.0011
433.8883,19.3,0.0011
437.0121,19.4,0.0011
440.3552,19.5,0.0011
443.959,19.6,0.0011
447.8734,19.7,0.0011
452.1551,19.8,0.0011
456.8588,19.9,0.0011
462.0232,20.0,0.0011
526.0233,1.0,0.0012
480.2607,1.1,0.0012
442.326,1.2,0.0012
410.4177,1.3,0.0012
383.2494,1.4,0.0012
359.8778,1.5,0.0012
339.5956,1.6,0.0012
321.8621,1.7,0.0012
306.2569,1.8,0.0012
292.4483,1.9,0.0012
280.1707,2.0,0.0012
269.2095,2.1,0.0012
259.3889,2.2,0.0012
250.5639,2.3,0.0012
242.6136,2.4,0.0012
235.4363,2.5,0.0012
228.9463,2.6,0.0012
223.0702,2.7,0.0012
217.7454,2.8,0.0012
212.9176,2.9,0.0012
208.5401,3.0,0.0012
204.5719,3.1,0.0012
200.9773,3.2,0.0012
197.7246,3.3,0.0012
194.7862,3.4,0.0012
192.1374,3.5,0.0012
189.7561,3.6,0.0012
187.6229,3.7,0.0012
185.72,3.8,0.0012
184.0317,3.9,0.0012
182.5436,4.0,0.0012
181.2428,4.1,0.0012
180.1175,4.2,0.0012
179.157,4.3,0.0012
178.3515,4.4,0.0012
177.6918,4.5,0.0012
177.1698,4.6,0.0012
176.7776,4.7,0.0012
176.5082,4.8,0.0012
176.3549,4.9,0.0012
176.3116,5.0,0.0012
176.3724,5.1,0.0012
176.5318,5.2,0.0012
176.7848,5.3,0.0012
177.1264,5.4,0.0012
177.552,5.5,0.0012
178.0574,5.6,0.0012
178.6382,5.7,0.0012
179.2906,5.8,0.0012
180.0108,5.9,0.0012
180.7951,6.0,0.0012
181.6401,6.1,0.0012
182.5426,6.2,0.0012
183.4993,6.3,0.0012
184.5074,6.4,0.0012
185.5639,6.5,0.0012
186.6662,6.6,0.0012
187.8116,6.7,0.0012
188.9978,6.8,0.0012
190.2224,6.9,0.0012
191.4832,7.0,0.0012
192.7782,7.1,0.0012
194.1054,7.2,0.0012
195.463,7.3,0.0012
196.8494,7.4,0.0012
198.2629,7.5,0.0012
199.702,7.6,0.0012
201.1654,7.7,0.0012
202.6518,7.8,0.0012
204.1601,7.9,0.0012
205.689,8.0,0.0012
207.2377,8.1,0.0012
208.8052,8.2,0.0012
210.3906,8.3,0.0012
211.9932,8.4,0.0012
213.6122,8.5,0.0012
215.2471,8.6,0.0012
216.8971,8.7,0.0012
218.5619,8.8,0.0012
220.2408,8.9,0.0012
221.9335,9.0,0.0012
223.6395,9.1,0.0012
225.3586,9.2,0.0012
227.0904,9.3,0.0012
228.8346,9.4,0.0012
230.5909,9.5,0.0012
232.3592,9.6,0.0012
234.1393,9.7,0.0012
235.9311,9.8,0.0012
237.7343,9.9,0.0012
239.5489,10.0,0.0012
241.3747,10.1,0.0012
243.2118,10.2,0.0012
245.0601,10.3,0.0012
246.9196,10.4,0.0012
248.7902,10.5,0.0012
250.6721,10.6,0.0012
252.5651,10.7,0.0012
254.4695,10.8,0.0012
256.3851,10.9,0.0012
258.3123,11.0,0.0012
260.2511,11.1,0.0012
262.2015,11.2,0.0012
264.1639,11.3,0.0012
266.1383,11.4,0.0012
268.1251,11.5,0.0012
270.1243,11.6,0.0012
272.1364,11.7,0.0012
274.1615,11.8,0.0012
276.2,11.9,0.0012
278.2523,12.0,0.0012
280.3188,12.1,0.0012
282.3999,12.2,0.0012
284.4961,12.3,0.0012
286.608,12.4,0.0012
288.7361,12.5,0.0012
290.8812,12.6,0.0012
293.0439,12.7,0.0012
295.2251,12.8,0.0012
297.4257,12.9,0.0012
299.6468,13.0,0.0012
301.8894,13.1,0.0012
304.1548,13.2,0.0012
306.4446,13.3,0.0012
308.7602,13.4,0.0012
311.1037,13.5,0.0012
313.4771,13.6,0.0012
315.8828,13.7,0.0012
318.3237,13.8,0.0012
320.8031,13.9,0.0012
323.3246,14.0,0.0012
325.893,14.1,0.0012
328.5135,14.2,0.0012
331.1925,14.3,0.0012
333.9379,14.4,0.0012
336.7595,14.5,0.0012
339.6692,14.6,0.0012
342.6824,14.7,0.0012
345.8189,14.8,0.0012
349.1052,14.9,0.0012
352.5772,15.0,0.0012
356.2851,15.1,0.0012
360.3026,15.2,0.0012
364.743,15.3,0.0012
369.7893,15.4,0.0012
375.7614,15.5,0.0012
383.2715,15.6,0.0012
393.5448,15.7,0.0012
408.6803,15.8,0.0012
382.3514,15.9,0.0012
378.1311,16.0,0.0012
376.2427,16.1,0.0012
375.3753,16.2,0.0012
375.1039,16.3,0.0012
375.2318,16.4,0.0012
375.6506,16.5,0.0012
376.2931,16.6,0.0012
377.1166,16.7,0.0012
378.0903,16.8,0.0012
379.1924,16.9,0.0012
380.4074,17.0,0.0012
381.7234,17.1,0.0012
383.1315,17.2,0.0012
384.6248,17.3,0.0012
386.1988,17.4,0.0012
387.8498,17.5,0.0012
389.5763,17.6,0.0012
391.3768,17.7,0.0012
393.2518,17.8,0.0012
395.2021,17.9,0.0012
397.2305,18.0,0.0012
399.3402,18.1,0.0012
401.5363,18.2,0.0012
403.825,18.3,0.0012
406.2152,18.4,0.0012
408.717,18.5,0.0012
411.3443,18.6,0.0012
414.1143,18.7,0.0012
417.0474,18.8,0.0012
420.1715,18.9,0.0012
423.5196,19.0,0.0012
427.129,19.1,0.0012
431.0461,19.2,0.0012
435.3179,19.3,0.0012
439.9823,19.4,0.0012
445.0595,19.5,0.0012
450.5366,19.6,0.0012
430.6171,19.7,0.0012
429.197,19.8,0.0012
428.7833,19.9,0.0012
428.8753,20.0,0.0012
521.3175,1.0,0.0013
475.9719,1.1,0.0013
438.3837,1.2,0.0013
406.7675,1.3,0.0013
379.8486,1.4,0.0013
356.6921,1.5,0.0013
336.5972,1.6,0.0013
319.0281,1.7,0.0013
303.5682,1.8,0.0013
289.8885,1.9,0.0013
277.7263,2.0,0.0013
266.8685,2.1,0.0013
257.1412,2.2,0.0013
248.4005,2.3,0.0013
240.5266,2.4,0.0013
233.419,2.5,0.0013
226.9924,2.6,0.0013
221.1743,2.7,0.0013
215.9025,2.8,0.0013
211.1235,2.9,0.0013
206.7907,3.0,0.0013
202.8636,3.1,0.0013
199.3068,3.2,0.0013
196.089,3.3,0.0013
193.1827,3.4,0.0013
190.5634,3.5,0.0013
188.2095,3.6,0.0013
186.1014,3.7,0.0013
184.2217,3.8,0.0013
182.5547,3.9,0.0013
181.0863,4.0,0.0013
179.8035,4.1,0.0013
178.6948,4.2,0.0013
177.7495,4.3,0.0013
176.9579,4.4,0.0013
176.3109,4.5,0.0013
175.8004,4.6,0.0013
175.4186,4.7,0.0013
175.1586,4.8,0.0013
175.0138,4.9,0.0013
174.9779,5.0,0.0013
175.0452,5.1,0.0013
175.2103,5.2,0.0013
175.468,5.3,0.0013
175.8136,5.4,0.0013
176.2424,5.5,0.0013
176.7501,5.6,0.0013
177.3324,5.7,0.0013
177.9856,5.8,0.0013
178.7057,5.9,0.0013
179.4892,6.0,0.0013
180.3326,6.1,0.0013
181.2327,6.2,0.0013
182.1863,6.3,0.0013
183.1904,6.4,0.0013
184.2422,6.5,0.0013
185.339,6.6,0.0013
186.4782,6.7,0.0013
187.6573,6.8,0.0013
188.8741,6.9,0.0013
190.1264,7.0,0.0013
191.4121,7.1,0.0013
192.7293,7.2,0.0013
194.0763,7.3,0.0013
195.4514,7.4,0.0013
196.8529,7.5,0.0013
198.2795,7.6,0.0013
199.7299,7.7,0.0013
201.2027,7.8,0.0013
202.6968,7.9,0.0013
204.2113,8.0,0.0013
205.7451,8.1,0.0013
207.2973,8.2,0.0013
208.8673,8.3,0.0013
210.4542,8.4,0.0013
212.0574,8.5,0.0013
213.6764,8.6,0.0013
215.3106,8.7,0.0013
216.9595,8.8,0.0013
218.6228,8.9,0.0013
220.3001,9.0,0.0013
221.9911,9.1,0.0013
223.6955,9.2,0.0013
225.4131,9.3,0.0013
227.1437,9.4,0.0013
228.8872,9.5,0.0013
230.6434,9.6,0.0013
232.4124,9.7,0.0013
234.194,9.8,0.0013
235.9882,9.9,0.0013
237.7952,10.0,0.0013
239.6149,10.1,0.0013
241.4474,10.2,0.0013
243.2928,10.3,0.0013
245.1514,10.4,0.0013
247.0232,10.5,0.0013
248.9086,10.6,0.0013
250.8077,10.7,0.0013
252.7209,10.8,0.0013
254.6485,10.9,0.0013
256.5909,11.0,0.0013
258.5485,11.1,0.0013
260.5218,11.2,0.0013
262.5113,11.3,0.0013
264.5177,11.4,0.0013
266.5415,11.5,0.0013
268.5836,11.6,0.0013
270.6448,11.7,0.0013
272.7259,11.8,0.0013
274.8281,11.9,0.0013
276.9525,12.0,0.0013
279.1005,12.1,0.0013
281.2734,12.2,0.0013
283.4731,12.3,0.0013
285.7013,12.4,0.0013
287.9603,12.5,0.0013
290.2526,12.6,0.0013
292.581,12.7,0.0013
294.9492,12.8,0.0013
297.3608,12.9,0.0013
299.8206,13.0,0.0013
302.3342,13.1,0.0013
304.9084,13.2,0.0013
307.551,13.3,0.0013
310.2724,13.4,0.0013
313.085,13.5,0.0013
316.0045,13.6,0.0013
319.0523,13.7,0.0013
322.2552,13.8,0.0013
325.6505,13.9,0.0013
329.2915,14.0,0.0013
333.2535,14.1,0.0013
337.6558,14.2,0.0013
342.6882,14.3,0.0013
348.6855,14.4,0.0013
356.2811,14.5,0.0013
366.7567,14.6,0.0013
382.3225,14.7,0.0013
354.9151,14.8,0.0013
350.1143,14.9,0.0013
347.826,15.0,0.0013
346.6274,15.1,0.0013
346.062,15.2,0.0013
345.9193,15.3,0.0013
346.0827,15.4,0.0013
346.4827,15.5,0.0013
347.0718,15.6,0.0013
347.8162,15.7,0.0013
348.6945,15.8,0.0013
349.6885,15.9,0.0013
350.7854,16.0,0.0013
351.9748,16.1,0.0013
353.2498,16.2,0.0013
354.6046,16.3,0.0013
356.0346,16.4,0.0013
357.5368,16.5,0.0013
359.1092,16.6,0.0013
360.7505,16.7,0.0013
362.4608,16.8,0.0013
364.2405,16.9,0.0013
366.0913,17.0,0.0013
368.0159,17.1,0.0013
370.0176,17.2,0.0013
372.1014,17.3,0.0013
374.2733,17.4,0.0013
376.5409,17.5,0.0013
378.9142,17.6,0.0013
381.4047,17.7,0.0013
384.0275,17.8,0.0013
386.8003,17.9,0.0013
389.7448,18.0,0.0013
392.8865,18.1,0.0013
396.2553,18.2,0.0013
399.8825,18.3,0.0013
403.802,18.4,0.0013
408.039,18.5,0.0013
412.6036,18.6,0.0013
417.4841,18.7,0.0013
416.2972,18.8,0.0013
397.5124,18.9,0.0013
396.7874,19.0,0.0013
396.6398,19.1,0.0013
396.8431,19.2,0.0013
397.2916,19.3,0.0013
397.9257,19.4,0.0013
398.7083,19.5,0.0013
399.6148,19.6,0.0013
400.6281,19.7,0.0013
401.736,19.8,0.0013
402.9294,19.9,0.0013
404.2016,20.0,0.0013
514.4824,1.0,0.0016
469.743,1.1,0.0016
432.6584,1.2,0.0016
401.467,1.3,0.0016
374.9106,1.4,0.0016
352.067,1.5,0.0016
332.2446,1.6,0.0016
314.9146,1.7,0.0016
299.666,1.8,0.0016
286.1742,1.9,0.0016
274.1797,2.0,0.0016
263.4726,2.1,0.0016
253.8811,2.2,0.0016
245.2633,2.3,0.0016
237.501,2.4,0.0016
230.4948,2.5,0.0016
224.1608,2.6,0.0016
218.4274,2.7,0.0016
213.2332,2.8,0.0016
208.5254,2.9,0.0016
204.258,3.0,0.0016
200.3912,3.1,0.0016
196.8898,3.2,0.0016
193.7231,3.3,0.0016
190.864,3.4,0.0016
188.2883,3.5,0.0016
185.9746,3.6,0.0016
183.9036,3.7,0.0016
182.0583,3.8,0.0016
180.423,3.9,0.0016
178.9838,4.0,0.0016
177.7281,4.1,0.0016
176.6443,4.2,0.0016
175.7219,4.3,0.0016
174.9513,4.4,0.0016
174.3237,4.5,0.0016
173.8309,4.6,0.0016
173.4654,4.7,0.0016
173.2201,4.8,0.0016
173.0887,4.9,0.0016
173.0649,5.0,0.0016
173.143,5.1,0.0016
173.3178,5.2,0.0016
173.584,5.3,0.0016
173.937,5.4,0.0016
174.3721,5.5,0.0016
174.885,5.6,0.0016
175.4715,5.7,0.0016
176.1279,5.8,0.0016
176.8502,5.9,0.0016
177.6349,6.0,0.0016
178.4785,6.1,0.0016
179.3779,6.2,0.0016
180.3297,6.3,0.0016
181.3312,6.4,0.0016
182.3794,6.5,0.0016
183.4717,6.6,0.0016
184.6054,6.7,0.0016
185.7783,6.8,0.0016
186.9879,6.9,0.0016
188.2322,7.0,0.0016
189.5093,7.1,0.0016
190.8171,7.2,0.0016
192.154,7.3,0.0016
193.5183,7.4,0.0016
194.9086,7.5,0.0016
196.3235,7.6,0.0016
197.7618,7.7,0.0016
199.2222,7.8,0.0016
200.7038,7.9,0.0016
202.2056,8.0,0.0016
203.7268,8.1,0.0016
205.2667,8.2,0.0016
206.8245,8.3,0.0016
208.3997,8.4,0.0016
209.9917,8.5,0.0016
211.6003,8.6,0.0016
213.225,8.7,0.0016
214.8655,8.8,0.0016
216.5217,8.9,0.0016
218.1933,9.0,0.0016
219.8803,9.1,0.0016
221.5826,9.2,0.0016
223.3003,9.3,0.0016
225.0334,9.4,0.0016
226.7821,9.5,0.0016
228.5466,9.6,0.0016
230.3271,9.7,0.0016
232.124,9.8,0.0016
233.9376,9.9,0.0016
235.7684,10.0,0.0016
237.617,10.1,0.0016
239.4838,10.2,0.0016
241.3697,10.3,0.0016
243.2754,10.4,0.0016
245.2018,10.5,0.0016
247.1499,10.6,0.0016
249.1209,10.7,0.0016
251.1159,10.8,0.0016
253.1367,10.9,0.0016
255.1848,11.0,0.0016
257.2621,11.1,0.0016
259.3708,11.2,0.0016
261.5134,11.3,0.0016
263.6929,11.4,0.0016
265.9126,11.5,0.0016
268.1766,11.6,0.0016
270.4895,11.7,0.0016
272.8568,11.8,0.0016
275.2854,11.9,0.0016
277.7833,12.0,0.0016
280.3607,12.1,0.0016
283.0297,12.2,0.0016
